44691596,"addr:housenumber","9"
44691596,"addr:postcode","630090"
44691596,"addr:street","Детский проезд"
44691596,"building","yes"
44691596,"cladr:code","54000001000037200"
44691599,"building","yes"
44691602,"building","yes"
44691605,"amenity","kindergarten"
44691605,"building","yes"
44691612,"amenity","kindergarten"
44691612,"building","yes"
44691613,"addr:city","Новосибирск"
44691613,"addr:housenumber","4"
44691613,"addr:postcode","630090"
44691613,"addr:street","Детский проезд"
44691613,"building","yes"
44691613,"cladr:code","54000001000037200"
44691614,"addr:city","Новосибирск"
44691614,"addr:housenumber","14"
44691614,"addr:postcode","630090"
44691614,"addr:street","Морской проспект"
44691614,"building","yes"
44691614,"cladr:code","54000001000083000"
44691615,"addr:city","Новосибирск"
44691615,"addr:housenumber","12"
44691615,"addr:postcode","630090"
44691615,"addr:street","Морской проспект"
44691615,"building","yes"
44691615,"cladr:code","54000001000083000"
44691616,"addr:city","Новосибирск"
44691616,"addr:housenumber","18"
44691616,"addr:postcode","630090"
44691616,"addr:street","Морской проспект"
44691616,"building","yes"
44691616,"cladr:code","54000001000083000"
44691617,"addr:housenumber","16"
44691617,"addr:street","Морской проспект"
44691617,"building","yes"
44691617,"cladr:code","54000001000083000"
44691619,"addr:city","Новосибирск"
44691619,"addr:housenumber","8"
44691619,"addr:postcode","630090"
44691619,"addr:street","Морской проспект"
44691619,"building","yes"
44691619,"cladr:code","54000001000083000"
44691621,"addr:city","Новосибирск"
44691621,"addr:housenumber","10"
44691621,"addr:postcode","630090"
44691621,"addr:street","Морской проспект"
44691621,"building","yes"
44691621,"cladr:code","54000001000083000"
44691635,"addr:city","Новосибирск"
44691635,"addr:housenumber","26"
44691635,"addr:postcode","630090"
44691635,"addr:street","Терешковой"
44691635,"building","yes"
44691635,"cladr:code","54000001000135600"
44691636,"addr:city","Новосибирск"
44691636,"addr:housenumber","24"
44691636,"addr:postcode","630090"
44691636,"addr:street","Терешковой"
44691636,"building","yes"
44691636,"cladr:code","54000001000135600"
44691637,"addr:city","Новосибирск"
